transaction_id,customer_id,amount,location,transaction_hour,previous_transaction_amount,international
TXN000458,CUST0185,89.97,Pune,16,426.66,0
TXN000459,CUST0059,792.19,"Tokyo, Japan",9,1500.64,1
TXN000460,CUST0352,93.46,Chennai,8,883.43,0
TXN000461,CUST0124,224.62,Nagpur,13,232.49,0
TXN000462,CUST0304,107.16,Pune,7,268.93,0
TXN000463,CUST0293,60.84,Indore,15,196.63,0
TXN000464,CUST0160,1255.35,Surat,14,1912.66,0
TXN000465,CUST0024,49.04,Kanpur,9,581.66,0
TXN000466,CUST0012,444.46,Delhi,17,668.0,0
TXN000467,CUST0453,1097.75,Surat,3,330.26,0
TXN000468,CUST0272,163.71,Surat,7,1.0,0
TXN000469,CUST0070,129.24,"Toronto, Canada",9,525.41,1
TXN000470,CUST0309,62.33,Nagpur,8,291.91,0
TXN000471,CUST0298,197.81,Indore,10,1181.63,0
TXN000472,CUST0400,163.99,Kanpur,9,1.0,0
TXN000473,CUST0180,110.67,Bhopal,6,318.05,0
TXN000474,CUST0311,1348.1,"Tokyo, Japan",12,1230.96,1
TXN000475,CUST0235,51.56,Pune,11,93.21,0
TXN000476,CUST0365,74.71,Kolkata,19,215.45,0
TXN000477,CUST0283,84.74,Ahmedabad,13,778.77,0
TXN000478,CUST0185,1483.49,"London, UK",8,2337.96,1
TXN000479,CUST0394,795.47,Hong Kong,10,1724.79,1
TXN000480,CUST0121,241.82,Kanpur,20,1.0,0
TXN000481,CUST0165,149.19,Bhopal,6,738.6,0
TXN000482,CUST0237,247.08,Ahmedabad,14,1.0,0
TXN000483,CUST0239,168.94,Surat,9,227.07,0
TXN000484,CUST0415,1016.78,"Paris, France",16,865.69,1
TXN000485,CUST0261,23.58,Pune,10,1.0,0
TXN000486,CUST0294,303.82,"Tokyo, Japan",18,379.03,1
TXN000487,CUST0212,98.82,Delhi,17,1.0,0
TXN000488,CUST0046,1041.61,Bhopal,17,1954.45,0
TXN000489,CUST0471,181.43,Hyderabad,11,438.83,0
TXN000490,CUST0122,1246.25,Indore,9,977.34,0
TXN000491,CUST0025,592.21,Nagpur,18,1023.36,0
TXN000492,CUST0476,139.39,Indore,12,861.7,0
TXN000493,CUST0034,371.24,Surat,11,510.86,0
TXN000494,CUST0157,1313.5,Hong Kong,9,975.76,1
TXN000495,CUST0122,75.97,Kanpur,15,1.0,0
TXN000496,CUST0342,182.75,Ahmedabad,12,948.59,0
TXN000497,CUST0097,25.55,Delhi,12,1.0,0
TXN000498,CUST0158,419.16,Bhopal,17,196.23,0
TXN000499,CUST0069,134.86,Indore,13,62.96,0
TXN000500,CUST0294,222.37,Hyderabad,14,58.44,0
TXN000501,CUST0489,145.65,Bhopal,16,1.0,0
TXN000502,CUST0043,19.34,Delhi,17,1.0,0
TXN000503,CUST0086,1479.86,"Sydney, Australia",14,796.7,1
TXN000504,CUST0009,218.8,Surat,16,1.0,0
TXN000505,CUST0187,81.4,Hyderabad,19,489.34,0
TXN000506,CUST0228,564.17,Kolkata,7,580.72,0
TXN000507,CUST0338,135.81,Hyderabad,20,56.77,0
TXN000508,CUST0128,144.83,Kanpur,4,1.0,0
TXN000509,CUST0280,471.66,Kolkata,12,331.94,0
TXN000510,CUST0495,47.04,Jaipur,17,295.06,0
TXN000511,CUST0226,29.59,Kanpur,11,1.0,0
TXN000512,CUST0438,236.76,Surat,17,335.85,0
TXN000513,CUST0224,2904.48,"Tokyo, Japan",22,5871.16,1
TXN000514,CUST0279,120.25,Pune,21,614.32,0
TXN000515,CUST0373,235.17,"Dubai, UAE",12,488.85,1
TXN000516,CUST0062,638.54,"New York, USA",4,1527.68,1
TXN000517,CUST0449,409.37,Delhi,8,379.44,0
TXN000518,CUST0064,1109.7,Lucknow,12,2700.72,0
TXN000519,CUST0046,481.57,"Dubai, UAE",18,1353.3,1
TXN000520,CUST0334,202.34,Ahmedabad,14,160.81,0
TXN000521,CUST0395,503.18,Bengaluru,5,1017.49,0
TXN000522,CUST0427,156.44,Kolkata,8,1.0,0
TXN000523,CUST0020,289.59,Hyderabad,8,512.45,0
TXN000524,CUST0081,373.36,Delhi,19,615.5,0
TXN000525,CUST0323,131.47,Bengaluru,9,513.17,0
TXN000526,CUST0093,51.2,Pune,15,555.48,0
TXN000527,CUST0134,571.06,"Toronto, Canada",5,368.32,1
TXN000528,CUST0251,271.94,Surat,19,375.68,0
TXN000529,CUST0110,980.89,Kanpur,14,2013.47,0
TXN000530,CUST0061,1078.56,"Dubai, UAE",13,283.67,1
TXN000531,CUST0121,332.85,Ahmedabad,13,821.12,0
TXN000532,CUST0271,87.12,Delhi,21,1.0,0
TXN000533,CUST0492,157.81,Jaipur,11,81.33,0
TXN000534,CUST0315,77.15,Lucknow,18,1245.42,0
TXN000535,CUST0131,848.85,Kolkata,2,1918.8,0
TXN000536,CUST0336,636.66,"New York, USA",1,1243.89,1
TXN000537,CUST0176,356.8,Jaipur,12,481.04,0
TXN000538,CUST0491,40.81,Lucknow,9,345.77,0
TXN000539,CUST0183,473.08,Mumbai,0,1.0,0
TXN000540,CUST0046,123.59,Hyderabad,21,397.65,0
TXN000541,CUST0057,1096.43,Jaipur,10,2640.24,0
TXN000542,CUST0457,350.66,Ahmedabad,2,937.88,0
TXN000543,CUST0090,397.11,Lucknow,21,1.0,0
TXN000544,CUST0482,322.27,Mumbai,8,559.9,0
TXN000545,CUST0411,88.12,Surat,11,1.0,0
TXN000546,CUST0281,181.44,Jaipur,18,330.59,0
TXN000547,CUST0444,588.34,Pune,23,897.46,0
TXN000548,CUST0048,245.17,Delhi,21,858.73,0
TXN000549,CUST0098,107.0,Hong Kong,21,1006.48,1
TXN000550,CUST0443,427.04,Jaipur,9,281.53,0
TXN000551,CUST0073,151.85,Jaipur,11,1.0,0
TXN000552,CUST0180,155.28,Mumbai,18,45.78,0
TXN000553,CUST0029,126.28,Surat,18,214.88,0
TXN000554,CUST0221,824.83,Chennai,14,1.0,0
TXN000555,CUST0092,81.96,Hyderabad,9,1308.02,0
TXN000556,CUST0131,221.35,Delhi,21,16.03,0
TXN000557,CUST0201,563.68,Bengaluru,16,1575.47,0
TXN000558,CUST0476,364.08,Lucknow,8,277.33,0
TXN000559,CUST0160,96.07,Ahmedabad,11,261.29,0
TXN000560,CUST0341,704.93,"Tokyo, Japan",22,1456.87,1
TXN000561,CUST0250,60.87,Lucknow,14,1.0,0
TXN000562,CUST0403,303.92,Ahmedabad,8,223.43,0
TXN000563,CUST0483,241.53,Mumbai,8,470.26,0
TXN000564,CUST0242,88.8,Bengaluru,5,1.0,0
TXN000565,CUST0149,113.58,Pune,13,937.23,0
TXN000566,CUST0140,74.4,Chennai,19,1258.53,0
TXN000567,CUST0386,490.91,Kanpur,8,1.0,0
TXN000568,CUST0187,80.56,Lucknow,15,621.59,0
TXN000569,CUST0400,236.27,Kolkata,19,1.0,0
TXN000570,CUST0240,89.05,Ahmedabad,6,33.4,0
TXN000571,CUST0356,399.02,Lucknow,17,752.56,0
TXN000572,CUST0094,1076.63,"Sydney, Australia",9,480.89,1
TXN000573,CUST0388,198.34,Pune,7,611.33,0
TXN000574,CUST0096,111.22,Kanpur,11,441.26,0
TXN000575,CUST0121,434.34,Bengaluru,21,824.3,0
TXN000576,CUST0199,443.49,"Toronto, Canada",16,1.0,1
TXN000577,CUST0411,464.43,Bengaluru,19,1060.66,0
TXN000578,CUST0221,283.75,Ahmedabad,13,809.33,0
TXN000579,CUST0236,212.67,Ahmedabad,14,1.0,0
TXN000580,CUST0418,294.55,Nagpur,13,661.55,0
TXN000581,CUST0420,246.19,Jaipur,8,326.15,0
TXN000582,CUST0314,12.63,Chennai,12,1.0,0
TXN000583,CUST0320,436.26,Delhi,13,1.0,0
TXN000584,CUST0459,133.38,Bengaluru,11,608.27,0
TXN000585,CUST0277,122.73,Hyderabad,21,1.0,0
TXN000586,CUST0390,1176.71,Pune,18,1683.14,0
TXN000587,CUST0040,853.33,Ahmedabad,19,1459.01,0
TXN000588,CUST0052,39.86,Kanpur,11,1.0,0
TXN000589,CUST0095,114.71,Hyderabad,22,12.8,0
TXN000590,CUST0174,33.3,Indore,11,960.81,0
TXN000591,CUST0076,43.13,Bengaluru,15,143.11,0
TXN000592,CUST0251,112.32,Indore,13,232.78,0
TXN000593,CUST0411,81.12,Surat,17,218.41,0
TXN000594,CUST0313,126.02,Surat,19,151.5,0
TXN000595,CUST0035,24.7,Nagpur,14,158.79,0
TXN000596,CUST0109,279.1,Bengaluru,7,1075.87,0
TXN000597,CUST0382,118.19,Delhi,12,794.14,0
TXN000598,CUST0414,765.0,Bhopal,10,1128.11,0
TXN000599,CUST0118,1799.92,Singapore,19,2477.77,1
TXN000600,CUST0319,93.6,Nagpur,9,1.0,0
TXN000601,CUST0216,123.0,Hyderabad,9,515.94,0
TXN000602,CUST0074,145.38,Surat,15,678.9,0
TXN000603,CUST0241,146.38,Hyderabad,7,50.53,0
TXN000604,CUST0060,341.06,Jaipur,17,706.51,0
TXN000605,CUST0109,480.8,Surat,5,406.49,0
TXN000606,CUST0262,2478.73,Chennai,7,2253.82,0
TXN000607,CUST0006,57.15,Bengaluru,8,1.0,0
TXN000608,CUST0213,1704.76,Bhopal,4,2020.8,0
TXN000609,CUST0492,390.45,Lucknow,11,816.19,0
TXN000610,CUST0229,1554.26,Delhi,3,1936.13,0
TXN000611,CUST0340,81.4,Bhopal,17,110.53,0
TXN000612,CUST0381,73.2,Nagpur,19,400.22,0
TXN000613,CUST0430,1462.97,"Tokyo, Japan",16,3493.08,1
TXN000614,CUST0149,102.09,Lucknow,12,202.93,0
TXN000615,CUST0262,163.82,Chennai,7,259.24,0
TXN000616,CUST0044,84.25,Jaipur,21,1.0,0
TXN000617,CUST0096,109.65,Lucknow,17,1.0,0
TXN000618,CUST0253,457.15,Delhi,17,891.82,0
TXN000619,CUST0097,351.19,Jaipur,15,1.0,0
TXN000620,CUST0206,3477.4,"Sydney, Australia",4,6266.33,1
TXN000621,CUST0036,58.86,Chennai,22,1.0,0
TXN000622,CUST0427,237.8,Mumbai,11,1.0,0
TXN000623,CUST0399,167.93,Mumbai,18,1385.28,0
TXN000624,CUST0472,165.11,Bengaluru,13,940.06,0
TXN000625,CUST0217,176.66,Hyderabad,10,1504.31,0
TXN000626,CUST0440,76.37,Chennai,14,1.0,0
TXN000627,CUST0283,116.18,Jaipur,20,561.44,0
TXN000628,CUST0277,57.36,Bhopal,8,395.05,0
TXN000629,CUST0074,509.68,Surat,21,385.82,0
TXN000630,CUST0105,506.0,Bengaluru,14,996.23,0
TXN000631,CUST0250,141.67,Delhi,19,484.35,0
TXN000632,CUST0233,84.58,Kanpur,15,1.0,0
TXN000633,CUST0236,1116.57,Indore,16,1.0,0
TXN000634,CUST0392,325.01,Jaipur,21,576.13,0
TXN000635,CUST0152,145.51,Ahmedabad,14,1.0,0
TXN000636,CUST0056,117.35,Lucknow,12,1.0,0
TXN000637,CUST0488,113.52,Nagpur,13,172.08,0
TXN000638,CUST0393,129.73,Ahmedabad,20,179.16,0
TXN000639,CUST0029,109.36,Chennai,4,887.89,0
TXN000640,CUST0045,90.11,Indore,11,1.0,0
TXN000641,CUST0257,706.47,Kanpur,17,964.2,0
TXN000642,CUST0341,164.43,Indore,9,763.81,0
TXN000643,CUST0179,83.76,Lucknow,12,1.0,0
TXN000644,CUST0241,1063.81,Chennai,15,1327.52,0
TXN000645,CUST0191,613.79,"New York, USA",8,1621.8,1
TXN000646,CUST0206,214.91,Hong Kong,11,1.0,1
TXN000647,CUST0398,978.36,Pune,10,946.2,0
TXN000648,CUST0444,42.83,Bhopal,21,1.0,0
TXN000649,CUST0471,222.64,Delhi,14,1.0,0
TXN000650,CUST0346,564.38,Hong Kong,18,754.91,1
TXN000651,CUST0088,250.26,Indore,14,201.22,0
TXN000652,CUST0098,83.68,Indore,11,1.0,0
TXN000653,CUST0492,347.14,"Sydney, Australia",18,137.88,1
TXN000654,CUST0124,156.15,Ahmedabad,12,1.0,0
TXN000655,CUST0163,383.25,Hyderabad,10,1001.9,0
TXN000656,CUST0461,458.9,Chennai,0,1113.01,0
TXN000657,CUST0489,79.79,Kolkata,8,286.38,0
TXN000658,CUST0210,747.97,Lucknow,9,142.92,0
TXN000659,CUST0163,543.16,Bhopal,12,527.13,0
TXN000660,CUST0432,613.73,"Frankfurt, Germany",15,659.65,1
TXN000661,CUST0103,900.47,Kanpur,11,2294.61,0
TXN000662,CUST0002,1183.5,Kanpur,22,2243.29,0
TXN000663,CUST0195,305.81,Kolkata,14,455.25,0
TXN000664,CUST0382,133.98,Lucknow,16,133.4,0
TXN000665,CUST0121,435.15,"London, UK",6,24.68,1
TXN000666,CUST0389,1578.5,Mumbai,18,2395.49,0
TXN000667,CUST0274,468.49,Ahmedabad,22,702.16,0
TXN000668,CUST0172,59.65,Bengaluru,14,1.0,0
TXN000669,CUST0012,666.26,Ahmedabad,17,947.6,0
TXN000670,CUST0238,2266.72,"Sydney, Australia",18,2124.46,1
TXN000671,CUST0232,233.1,Delhi,12,576.3,0
TXN000672,CUST0379,586.62,Indore,15,415.78,0
TXN000673,CUST0280,651.04,Ahmedabad,9,1447.92,0
TXN000674,CUST0500,264.68,Lucknow,20,190.78,0
TXN000675,CUST0158,106.93,Surat,1,110.05,0
TXN000676,CUST0372,287.58,Bhopal,18,1.0,0
TXN000677,CUST0191,72.91,Bengaluru,13,715.63,0
TXN000678,CUST0052,189.69,Bengaluru,12,759.78,0
TXN000679,CUST0359,74.51,Kolkata,21,656.67,0
TXN000680,CUST0366,191.79,Surat,15,1.0,0
TXN000681,CUST0160,78.19,Chennai,10,296.53,0
TXN000682,CUST0303,75.62,Pune,11,1.0,0
TXN000683,CUST0203,563.2,Jaipur,8,1061.41,0
TXN000684,CUST0380,168.94,Surat,9,1.0,0
TXN000685,CUST0282,273.08,Chennai,17,1.0,0
TXN000686,CUST0353,220.61,Nagpur,12,1236.07,0
TXN000687,CUST0045,160.6,Jaipur,18,220.62,0
TXN000688,CUST0005,882.2,Jaipur,20,1529.44,0
TXN000689,CUST0363,85.94,Surat,13,1.0,0
TXN000690,CUST0003,1928.73,Bhopal,4,1419.31,0
TXN000691,CUST0143,238.39,Mumbai,11,1.0,0
TXN000692,CUST0056,72.44,Bhopal,13,804.26,0
TXN000693,CUST0211,916.74,Mumbai,11,883.83,0
TXN000694,CUST0416,179.66,Nagpur,8,580.88,0
TXN000695,CUST0317,88.28,Chennai,12,290.99,0
TXN000696,CUST0347,146.72,Bengaluru,9,506.55,0
TXN000697,CUST0149,388.82,Lucknow,21,358.05,0
TXN000698,CUST0319,139.17,Mumbai,7,408.42,0
TXN000699,CUST0328,92.52,Delhi,18,135.68,0
TXN000700,CUST0325,178.94,Hyderabad,16,1.0,0
TXN000701,CUST0473,300.57,Indore,20,1.0,0
TXN000702,CUST0142,448.06,Bhopal,8,1.0,0
TXN000703,CUST0317,174.92,Bengaluru,16,1.0,0
TXN000704,CUST0498,85.35,Kanpur,18,1.0,0
TXN000705,CUST0332,157.54,Bengaluru,12,787.52,0
TXN000706,CUST0166,401.0,Kanpur,20,866.84,0
TXN000707,CUST0183,277.88,Kanpur,16,980.07,0
TXN000708,CUST0292,2168.82,Hong Kong,15,4537.27,1
TXN000709,CUST0181,616.96,"Sydney, Australia",5,1183.06,1
TXN000710,CUST0154,664.83,Kanpur,18,1461.13,0
TXN000711,CUST0223,584.04,Delhi,9,822.34,0
TXN000712,CUST0195,50.38,Lucknow,9,279.03,0
TXN000713,CUST0310,520.74,Chennai,20,1.0,0
TXN000714,CUST0347,68.91,Bengaluru,18,1.0,0
TXN000715,CUST0104,186.9,Kolkata,9,489.57,0
TXN000716,CUST0207,60.12,Pune,20,1.0,0
TXN000717,CUST0084,72.09,Chennai,9,10.98,0
TXN000718,CUST0086,1439.46,"London, UK",9,1116.83,1
TXN000719,CUST0013,354.74,Indore,14,1.0,0
TXN000720,CUST0329,149.08,Nagpur,13,86.05,0
TXN000721,CUST0166,15620.8,"Sydney, Australia",0,27197.91,1
TXN000722,CUST0441,44.27,Kanpur,10,673.42,0
TXN000723,CUST0166,81.86,Hyderabad,16,1.0,0
TXN000724,CUST0410,96.77,Lucknow,21,1.0,0
TXN000725,CUST0245,177.95,Pune,13,1.0,0
TXN000726,CUST0222,572.58,Pune,10,1208.47,0
TXN000727,CUST0383,958.27,Kolkata,15,2429.09,0
TXN000728,CUST0394,1835.04,"Toronto, Canada",16,901.31,1
TXN000729,CUST0142,687.09,Surat,12,575.83,0
TXN000730,CUST0478,41.89,Ahmedabad,10,431.22,0
TXN000731,CUST0017,270.84,Nagpur,4,41.53,0
TXN000732,CUST0313,147.32,Jaipur,6,1038.46,0
TXN000733,CUST0138,115.67,Indore,21,48.99,0
TXN000734,CUST0380,514.36,Surat,4,1.0,0
TXN000735,CUST0310,348.28,Indore,11,669.48,0
TXN000736,CUST0061,108.71,Lucknow,17,1.0,0
TXN000737,CUST0473,59.4,Mumbai,5,136.38,0
TXN000738,CUST0029,101.26,"Paris, France",16,504.52,1
TXN000739,CUST0409,181.81,Kanpur,8,695.57,0
TXN000740,CUST0366,34.2,Ahmedabad,6,326.08,0
TXN000741,CUST0337,44.08,Surat,23,1.0,0
TXN000742,CUST0196,350.92,Bengaluru,14,532.38,0
TXN000743,CUST0405,914.53,Bhopal,17,1680.96,0
TXN000744,CUST0221,218.44,Kanpur,13,1.0,0
TXN000745,CUST0464,323.0,Mumbai,10,1.0,0
TXN000746,CUST0499,1238.11,Bengaluru,8,2422.18,0
TXN000747,CUST0330,393.72,Kolkata,14,522.02,0
TXN000748,CUST0497,76.15,Bengaluru,11,1.0,0
TXN000749,CUST0227,504.07,Ahmedabad,16,1528.07,0
TXN000750,CUST0005,163.64,Kanpur,21,1.0,0
TXN000751,CUST0274,657.94,Indore,13,384.99,0
TXN000752,CUST0084,88.9,Delhi,10,1252.79,0
TXN000753,CUST0112,342.73,Kolkata,18,1.0,0
TXN000754,CUST0271,174.43,Pune,18,1096.18,0
TXN000755,CUST0181,319.19,Delhi,16,296.0,0
TXN000756,CUST0468,418.26,Nagpur,9,1181.58,0
TXN000757,CUST0073,305.98,Ahmedabad,0,106.93,0
TXN000758,CUST0444,160.05,Delhi,7,1.0,0
TXN000759,CUST0191,125.79,Bhopal,10,167.8,0
TXN000760,CUST0233,858.21,Surat,14,1.0,0
TXN000761,CUST0402,419.88,Chennai,17,779.64,0
TXN000762,CUST0330,193.01,Ahmedabad,12,588.81,0
TXN000763,CUST0187,762.59,Pune,17,1542.13,0
TXN000764,CUST0242,34.64,Kanpur,10,423.12,0
TXN000765,CUST0062,422.62,Kolkata,0,610.24,0
TXN000766,CUST0229,51.5,Mumbai,15,286.03,0
TXN000767,CUST0170,239.13,Mumbai,7,1.0,0
TXN000768,CUST0460,6002.06,"London, UK",0,9795.12,1
TXN000769,CUST0185,372.24,"Sydney, Australia",19,587.17,1
TXN000770,CUST0463,370.63,Mumbai,10,708.08,0
TXN000771,CUST0322,452.5,Surat,13,1021.82,0
TXN000772,CUST0488,22.41,Jaipur,19,868.12,0
TXN000773,CUST0118,65.33,Surat,14,691.86,0
TXN000774,CUST0090,157.84,Chennai,18,215.04,0
TXN000775,CUST0456,212.6,Kanpur,11,1.0,0
TXN000776,CUST0169,428.83,Ahmedabad,8,31.14,0
TXN000777,CUST0072,67.13,Pune,21,1.0,0
TXN000778,CUST0303,653.63,Lucknow,9,1232.54,0
TXN000779,CUST0423,107.28,Kolkata,9,79.9,0
TXN000780,CUST0150,263.02,Chennai,21,1.0,0
TXN000781,CUST0176,129.68,Ahmedabad,19,38.78,0
TXN000782,CUST0416,345.24,"Dubai, UAE",16,524.18,1
TXN000783,CUST0236,173.36,Surat,9,340.97,0
TXN000784,CUST0303,202.09,Nagpur,15,876.64,0
TXN000785,CUST0232,240.52,Ahmedabad,19,760.94,0
TXN000786,CUST0264,351.21,Bengaluru,18,1280.8,0
TXN000787,CUST0164,122.17,Nagpur,14,1.0,0
TXN000788,CUST0434,308.24,Mumbai,18,1348.33,0
TXN000789,CUST0150,446.32,Kolkata,13,647.91,0
TXN000790,CUST0066,233.54,Hyderabad,11,1.0,0
TXN000791,CUST0202,64.96,Delhi,15,443.41,0
TXN000792,CUST0187,38.46,Chennai,13,700.1,0
TXN000793,CUST0264,183.72,Mumbai,19,1540.21,0
TXN000794,CUST0103,282.03,Kanpur,14,671.37,0
TXN000795,CUST0234,995.45,Singapore,12,1.0,1
TXN000796,CUST0415,1665.59,"Tokyo, Japan",19,3662.68,1
TXN000797,CUST0292,260.34,Bengaluru,14,1507.28,0
TXN000798,CUST0404,200.21,Surat,12,872.14,0
TXN000799,CUST0098,1161.98,"Paris, France",13,2306.77,1
TXN000800,CUST0377,49.02,Ahmedabad,17,87.11,0
TXN000801,CUST0160,37.42,Delhi,10,1.0,0
TXN000802,CUST0111,295.37,Bengaluru,17,2000.19,0
TXN000803,CUST0037,22.83,Nagpur,18,347.12,0
TXN000804,CUST0332,256.99,Bhopal,21,731.08,0
TXN000805,CUST0189,285.04,Bengaluru,7,17.23,0
TXN000806,CUST0336,115.49,Bengaluru,16,744.1,0
TXN000807,CUST0458,175.64,"New York, USA",20,781.32,1
TXN000808,CUST0314,775.99,"Sydney, Australia",9,617.87,1
TXN000809,CUST0038,1214.41,"Toronto, Canada",6,9.03,1
TXN000810,CUST0498,85.55,Mumbai,11,1346.26,0
TXN000811,CUST0366,290.85,Nagpur,12,498.23,0
TXN000812,CUST0441,1573.43,Hyderabad,9,2881.11,0
TXN000813,CUST0218,188.54,Delhi,21,103.77,0
TXN000814,CUST0307,1178.65,"Paris, France",16,3242.35,1
TXN000815,CUST0343,80.37,Delhi,7,1.0,0
TXN000816,CUST0444,844.81,"Sydney, Australia",17,1336.25,1
TXN000817,CUST0423,1648.57,Mumbai,10,1139.16,0
TXN000818,CUST0218,321.46,Lucknow,14,523.27,0
TXN000819,CUST0368,77.66,Kanpur,18,600.4,0
TXN000820,CUST0418,321.02,Kanpur,17,464.01,0
TXN000821,CUST0184,950.74,"Sydney, Australia",15,1.0,1
TXN000822,CUST0039,220.34,Lucknow,7,604.14,0
TXN000823,CUST0453,465.65,Mumbai,22,700.72,0
TXN000824,CUST0445,39.51,Pune,15,1.0,0
TXN000825,CUST0436,35.06,Jaipur,18,160.0,0
TXN000826,CUST0112,28.72,Bhopal,11,1.0,0
TXN000827,CUST0002,472.4,Delhi,20,335.22,0
TXN000828,CUST0323,2536.89,"Sydney, Australia",9,5874.95,1
TXN000829,CUST0412,260.99,Delhi,7,1.0,0
TXN000830,CUST0239,81.7,Delhi,21,455.9,0
TXN000831,CUST0072,75.33,Delhi,21,557.28,0
TXN000832,CUST0066,42.87,Chennai,5,1.0,0
TXN000833,CUST0166,106.63,Bhopal,10,1.0,0
TXN000834,CUST0188,504.81,Hyderabad,12,137.32,0
TXN000835,CUST0352,101.57,Lucknow,6,269.83,0
TXN000836,CUST0046,144.9,Lucknow,13,1141.19,0
TXN000837,CUST0252,214.05,Kolkata,21,320.0,0
TXN000838,CUST0472,59.3,Kanpur,18,1.0,0
TXN000839,CUST0001,787.71,Kolkata,9,2596.88,0
TXN000840,CUST0134,89.94,Pune,11,71.46,0
TXN000841,CUST0339,90.26,Kolkata,15,1.0,0
TXN000842,CUST0187,1158.07,Lucknow,19,2408.78,0
TXN000843,CUST0462,949.73,Hyderabad,16,2011.64,0
TXN000844,CUST0131,86.98,Indore,15,1.0,0
TXN000845,CUST0487,15725.71,Singapore,10,12700.85,1
TXN000846,CUST0407,314.41,Nagpur,22,1.0,0
TXN000847,CUST0403,389.05,Singapore,17,483.33,1
TXN000848,CUST0361,367.9,Nagpur,17,280.76,0
TXN000849,CUST0424,1066.5,Pune,21,1992.47,0
TXN000850,CUST0060,575.52,Bhopal,11,1050.44,0
TXN000851,CUST0322,52.59,Ahmedabad,13,1115.54,0
TXN000852,CUST0113,12.88,Lucknow,21,899.34,0
TXN000853,CUST0334,435.93,Lucknow,22,621.4,0
TXN000854,CUST0152,309.16,Ahmedabad,15,770.42,0
TXN000855,CUST0256,268.48,Kanpur,15,318.01,0
TXN000856,CUST0195,175.34,Lucknow,10,528.69,0
TXN000857,CUST0145,738.08,Kanpur,12,1080.77,0
TXN000858,CUST0122,326.84,Lucknow,13,982.91,0
TXN000859,CUST0056,83.62,Ahmedabad,19,1399.97,0
TXN000860,CUST0299,675.78,Ahmedabad,19,1126.29,0
TXN000861,CUST0090,103.06,Bhopal,11,108.48,0
TXN000862,CUST0411,945.67,"Frankfurt, Germany",10,1346.69,1
TXN000863,CUST0282,2371.47,"Sydney, Australia",12,3516.43,1
TXN000864,CUST0050,210.61,Bhopal,10,1.0,0
TXN000865,CUST0428,84.81,Jaipur,12,577.23,0
TXN000866,CUST0217,556.66,Bhopal,10,1524.24,0
TXN000867,CUST0290,85.01,Lucknow,20,1.0,0
TXN000868,CUST0044,147.7,Chennai,15,410.8,0
TXN000869,CUST0461,183.94,Lucknow,20,1.0,0
TXN000870,CUST0210,146.3,Mumbai,22,1.0,0
TXN000871,CUST0235,356.3,Indore,20,451.29,0
TXN000872,CUST0234,241.38,"Paris, France",16,791.17,1
TXN000873,CUST0119,264.99,Indore,14,727.4,0
TXN000874,CUST0210,1696.44,"Toronto, Canada",9,2744.92,1
TXN000875,CUST0281,373.84,Mumbai,22,872.76,0
TXN000876,CUST0080,204.86,Nagpur,19,1066.6,0
TXN000877,CUST0011,140.44,"Tokyo, Japan",17,697.84,1
TXN000878,CUST0010,69.38,Kolkata,8,640.89,0
TXN000879,CUST0088,69.8,Bhopal,10,424.29,0
TXN000880,CUST0269,65.25,Surat,16,1067.52,0
TXN000881,CUST0266,290.11,Bengaluru,9,1841.52,0
TXN000882,CUST0187,460.98,Kanpur,0,676.71,0
TXN000883,CUST0355,42.29,Mumbai,9,95.86,0
TXN000884,CUST0094,54.6,Kolkata,11,107.59,0
TXN000885,CUST0402,235.88,Ahmedabad,9,405.99,0
TXN000886,CUST0395,111.9,Indore,8,503.58,0
TXN000887,CUST0198,92.68,Kolkata,18,802.93,0
TXN000888,CUST0034,463.12,Lucknow,15,316.2,0
TXN000889,CUST0205,274.68,Ahmedabad,13,86.8,0
TXN000890,CUST0035,49.43,Delhi,10,417.05,0
TXN000891,CUST0024,3214.73,Surat,9,4508.66,0
TXN000892,CUST0432,153.86,Delhi,19,1.0,0
TXN000893,CUST0093,41.51,Lucknow,20,729.56,0
TXN000894,CUST0345,703.5,"Sydney, Australia",22,1377.98,1
TXN000895,CUST0167,893.1,Hyderabad,13,1497.28,0
TXN000896,CUST0298,936.17,Nagpur,2,1580.52,0
TXN000897,CUST0039,865.29,Kolkata,0,731.87,0
TXN000898,CUST0349,473.29,Bengaluru,13,847.17,0
TXN000899,CUST0100,1347.51,"Frankfurt, Germany",9,766.27,1
TXN000900,CUST0150,294.89,Bhopal,17,51.04,0
TXN000901,CUST0350,437.82,"New York, USA",7,434.67,1
TXN000902,CUST0218,514.57,Kolkata,12,145.27,0
TXN000903,CUST0367,173.37,"Dubai, UAE",1,651.49,1
TXN000904,CUST0358,68.5,Delhi,18,1.0,0
TXN000905,CUST0060,160.21,Mumbai,13,698.86,0
TXN000906,CUST0083,122.66,Delhi,14,444.89,0
TXN000907,CUST0478,124.28,Mumbai,19,518.19,0
TXN000908,CUST0304,205.9,Delhi,9,637.53,0
TXN000909,CUST0098,682.22,"Sydney, Australia",20,784.29,1
TXN000910,CUST0396,262.28,Pune,12,445.52,0
TXN000911,CUST0285,170.58,Kanpur,19,1.0,0
TXN000912,CUST0156,81.77,Mumbai,19,1.0,0
TXN000913,CUST0420,51.37,Chennai,7,924.13,0
TXN000914,CUST0485,142.3,Hyderabad,11,596.83,0
